EmployeeNumber,Age,Gender,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
11261,32,Male,No,Non-Travel,953,5,4,Technical Degree,1,2,65,3,1,Research Scientist,2,Single,2718,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
11262,38,Male,No,Travel_Rarely,833,18,3,Medical,1,2,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
11263,43,Male,Yes,Travel_Frequently,807,17,3,Technical Degree,1,3,38,2,1,Research Scientist,3,Married,2437,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0
11264,42,Male,No,Travel_Rarely,855,12,3,Medical,1,2,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4
11265,55,Male,No,Travel_Rarely,478,2,3,Medical,1,3,60,2,5,Research Director,1,Married,19038,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
11266,33,Male,No,Non-Travel,775,4,3,Technical Degree,1,4,90,3,2,Research Scientist,2,Divorced,3055,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7
11267,41,Male,No,Travel_Rarely,548,9,4,Life Sciences,1,3,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4
11268,34,Male,No,Non-Travel,1375,10,3,Life Sciences,1,4,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7
11269,53,Female,No,Non-Travel,661,1,4,Medical,1,1,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
11270,43,Male,No,Travel_Rarely,244,2,3,Life Sciences,1,2,97,3,1,Human Resources,4,Single,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8
11271,34,Female,No,Travel_Rarely,511,3,2,Life Sciences,1,4,32,1,2,Sales Executive,4,Single,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
11272,21,Male,Yes,Travel_Rarely,337,7,1,Marketing,1,2,31,3,1,Sales Representative,2,Single,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
11273,38,Female,No,Travel_Rarely,1153,6,2,Other,1,4,40,2,1,Laboratory Technician,3,Married,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
11274,22,Female,Yes,Travel_Rarely,1294,8,1,Medical,1,3,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0
11275,31,Female,No,Travel_Rarely,196,29,4,Marketing,1,1,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7
11276,51,Female,No,Travel_Rarely,942,3,3,Technical Degree,1,1,53,3,3,Manager,3,Married,13116,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
11277,37,Male,No,Travel_Rarely,589,9,2,Marketing,1,2,46,2,2,Sales Executive,2,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
11278,46,Male,No,Travel_Rarely,734,2,4,Medical,1,3,46,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2
11279,36,Male,No,Travel_Rarely,1383,10,3,Life Sciences,1,4,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7
11280,44,Male,Yes,Travel_Frequently,429,1,2,Medical,1,3,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
11281,37,Male,No,Travel_Rarely,1239,8,2,Other,1,3,89,3,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7
11282,35,Male,Yes,Travel_Rarely,303,27,3,Life Sciences,1,3,84,3,2,Sales Executive,4,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
11283,33,Male,No,Travel_Rarely,867,8,4,Life Sciences,1,4,90,4,1,Research Scientist,1,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
11284,28,Male,No,Travel_Rarely,1181,1,3,Life Sciences,1,3,82,3,1,Research Scientist,4,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3
11285,39,Male,No,Travel_Rarely,1253,10,1,Medical,1,3,65,3,3,Research Director,3,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
11286,46,Male,No,Non-Travel,849,26,2,Life Sciences,1,2,98,2,2,Sales Executive,2,Single,7991,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
11287,40,Female,No,Travel_Rarely,616,2,2,Life Sciences,1,3,99,3,1,Laboratory Technician,1,Married,3377,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
11288,42,Male,No,Travel_Rarely,1128,13,3,Medical,1,2,95,4,2,Healthcare Representative,1,Married,5538,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0
11289,35,Male,No,Non-Travel,1180,2,2,Medical,1,2,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
11290,38,Male,No,Non-Travel,1336,2,3,Human Resources,1,1,100,3,1,Human Resources,2,Divorced,2592,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
11291,34,Male,Yes,Travel_Frequently,234,9,4,Life Sciences,1,4,93,3,2,Laboratory Technician,1,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
11292,37,Male,Yes,Travel_Rarely,370,10,4,Medical,1,4,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
11293,39,Male,No,Travel_Frequently,766,20,3,Life Sciences,1,3,83,3,2,Sales Executive,4,Divorced,4127,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
11294,43,Male,No,Non-Travel,343,9,3,Life Sciences,1,1,52,3,1,Research Scientist,3,Single,2438,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2
11295,41,Male,No,Travel_Rarely,447,5,3,Life Sciences,1,2,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
11296,41,Female,No,Travel_Rarely,796,4,1,Marketing,1,3,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5
11297,30,Female,No,Travel_Rarely,1092,10,3,Medical,1,1,64,3,3,Manufacturing Director,3,Single,9667,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2
11298,26,Female,Yes,Travel_Rarely,920,20,2,Medical,1,4,69,3,1,Human Resources,2,Married,2148,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
11299,46,Female,Yes,Travel_Rarely,261,21,2,Medical,1,4,66,3,2,Healthcare Representative,2,Married,8926,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
11300,40,Female,No,Travel_Rarely,1194,1,3,Life Sciences,1,3,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
11301,34,Male,No,Travel_Rarely,810,8,2,Technical Degree,1,2,92,4,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
11302,58,Male,No,Non-Travel,350,2,3,Medical,1,2,52,3,4,Manager,2,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
11303,35,Male,No,Travel_Rarely,185,23,4,Medical,1,2,91,1,1,Laboratory Technician,3,Married,2705,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
11304,47,Female,No,Travel_Rarely,1001,4,3,Life Sciences,1,3,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
11305,40,Female,No,Travel_Rarely,750,12,3,Life Sciences,1,2,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
11306,54,Female,No,Travel_Rarely,431,7,4,Medical,1,4,68,3,2,Research Scientist,4,Married,6854,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7
11307,31,Female,No,Travel_Frequently,1125,7,4,Marketing,1,1,68,3,3,Sales Executive,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2
11308,28,Female,No,Travel_Rarely,1217,1,3,Medical,1,3,67,3,1,Research Scientist,1,Married,3591,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
11309,38,Female,No,Travel_Rarely,723,2,4,Marketing,1,2,77,1,2,Sales Representative,4,Married,5405,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
11310,26,Male,No,Travel_Rarely,572,10,3,Medical,1,3,46,3,2,Sales Executive,4,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
11311,58,Male,No,Travel_Frequently,1216,15,4,Life Sciences,1,1,87,3,4,Research Director,3,Married,15787,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2
11312,18,Female,No,Non-Travel,1431,14,3,Medical,1,2,33,3,1,Research Scientist,3,Single,1514,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0
11313,31,Male,Yes,Travel_Rarely,359,18,5,Human Resources,1,4,89,4,1,Human Resources,1,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
11314,29,Male,Yes,Travel_Rarely,350,13,3,Human Resources,1,1,56,2,1,Human Resources,1,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
11315,45,Female,No,Non-Travel,589,2,4,Life Sciences,1,3,67,3,2,Sales Executive,3,Married,5154,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
11316,36,Female,No,Travel_Rarely,430,2,4,Other,1,4,73,3,2,Research Scientist,2,Married,6962,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
11317,43,Male,No,Travel_Frequently,1422,2,4,Life Sciences,1,1,92,3,2,Sales Executive,4,Married,5675,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7
11318,27,Female,No,Travel_Frequently,1297,5,2,Life Sciences,1,4,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
11319,29,Male,No,Travel_Frequently,574,20,1,Medical,1,4,40,3,1,Laboratory Technician,4,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10
11320,32,Male,No,Travel_Frequently,1318,10,4,Marketing,1,4,79,3,2,Sales Executive,4,Single,4648,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
11321,42,Male,No,Non-Travel,355,10,4,Technical Degree,1,3,38,3,1,Research Scientist,3,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3
11322,47,Female,No,Travel_Rarely,207,9,4,Life Sciences,1,2,64,3,1,Laboratory Technician,3,Single,2105,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0
11323,46,Male,No,Travel_Rarely,706,2,2,Life Sciences,1,4,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
11324,28,Male,No,Non-Travel,280,1,2,Life Sciences,1,3,43,3,1,Human Resources,4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2
11325,29,Male,No,Travel_Rarely,726,29,1,Life Sciences,1,4,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
11326,42,Male,No,Travel_Rarely,1142,8,3,Life Sciences,1,4,81,3,1,Laboratory Technician,3,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0
11327,32,Male,Yes,Travel_Rarely,414,2,4,Marketing,1,3,82,2,2,Sales Executive,2,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
11328,46,Female,No,Travel_Rarely,1319,3,3,Technical Degree,1,1,45,4,4,Sales Executive,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
11329,27,Female,No,Travel_Rarely,728,23,1,Medical,1,2,36,2,2,Sales Representative,3,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
11330,29,Male,No,Travel_Rarely,352,6,1,Medical,1,4,87,2,1,Human Resources,2,Married,2804,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0
11331,43,Female,No,Travel_Rarely,823,6,3,Medical,1,1,81,2,5,Manager,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14
11332,48,Male,No,Travel_Rarely,1224,10,3,Life Sciences,1,4,91,2,5,Research Director,2,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
11333,29,Male,Yes,Travel_Frequently,459,24,2,Life Sciences,1,4,73,2,1,Research Scientist,4,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0
11334,46,Female,Yes,Travel_Rarely,1254,10,3,Life Sciences,1,3,64,3,3,Sales Executive,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
11335,27,Female,No,Travel_Frequently,1131,15,3,Life Sciences,1,4,77,2,1,Research Scientist,1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
11336,39,Male,No,Travel_Rarely,835,19,4,Other,1,4,41,3,2,Research Scientist,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
11337,55,Male,No,Travel_Rarely,836,2,4,Technical Degree,1,2,98,2,1,Research Scientist,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
11338,28,Female,No,Travel_Rarely,1172,3,3,Medical,1,2,78,3,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
11339,30,Male,Yes,Travel_Rarely,945,9,3,Medical,1,2,89,3,1,Sales Representative,4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0
11340,22,Male,Yes,Travel_Rarely,391,7,1,Life Sciences,1,4,75,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
11341,36,Female,No,Travel_Rarely,1266,10,4,Technical Degree,1,2,63,2,2,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7
11342,31,Male,No,Travel_Rarely,311,20,3,Life Sciences,1,2,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2
11343,34,Male,No,Travel_Rarely,1480,4,3,Life Sciences,1,3,64,3,3,Sales Executive,4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0
11344,29,Male,No,Travel_Rarely,592,7,3,Life Sciences,1,4,59,3,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2
11345,37,Male,No,Travel_Rarely,783,7,4,Medical,1,4,78,3,2,Research Scientist,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4
11346,35,Female,No,Travel_Rarely,219,16,2,Other,1,4,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
11347,45,Female,No,Travel_Rarely,556,25,2,Life Sciences,1,2,93,2,2,Manufacturing Director,4,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
11348,36,Male,No,Travel_Frequently,1213,2,1,Human Resources,1,2,94,2,2,Human Resources,4,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8
11349,40,Male,No,Travel_Rarely,1137,1,4,Life Sciences,1,1,98,3,4,Manager,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16
11350,26,Female,No,Travel_Rarely,482,1,2,Life Sciences,1,2,90,2,1,Research Scientist,3,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
11351,27,Female,No,Travel_Rarely,511,2,2,Medical,1,1,89,4,2,Sales Executive,3,Single,6500,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
11352,48,Female,No,Travel_Frequently,117,22,3,Medical,1,4,58,3,4,Manager,4,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7
11353,44,Male,No,Travel_Rarely,170,1,4,Life Sciences,1,2,78,4,2,Healthcare Representative,1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2
11354,34,Male,Yes,Non-Travel,967,16,4,Technical Degree,1,4,85,1,1,Research Scientist,1,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
11355,56,Male,Yes,Travel_Rarely,1162,24,2,Life Sciences,1,1,97,3,1,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
11356,36,Male,No,Travel_Rarely,335,17,2,Marketing,1,3,33,2,2,Sales Executive,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
11357,41,Female,No,Travel_Rarely,337,8,3,Marketing,1,3,54,3,2,Sales Executive,2,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4
11358,42,Male,No,Travel_Rarely,1396,6,3,Medical,1,3,83,3,3,Research Director,1,Married,13348,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7
11359,31,Female,No,Travel_Rarely,1079,10,2,Medical,1,3,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4
11360,34,Female,No,Travel_Rarely,735,3,1,Medical,1,4,75,2,2,Sales Executive,4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1
11361,31,Female,No,Travel_Rarely,471,4,3,Medical,1,1,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2
11362,26,Male,No,Travel_Frequently,1096,6,3,Other,1,3,61,4,1,Laboratory Technician,4,Married,2544,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
11363,45,Male,No,Travel_Frequently,1297,1,4,Medical,1,2,44,3,2,Healthcare Representative,3,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3
11364,33,Male,No,Travel_Rarely,217,10,4,Marketing,1,2,43,3,2,Sales Executive,3,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
11365,28,Male,No,Travel_Frequently,783,1,2,Life Sciences,1,3,42,2,2,Sales Executive,4,Married,6834,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7
11366,29,Male,Yes,Travel_Frequently,746,24,3,Technical Degree,1,3,45,4,1,Sales Representative,1,Single,1091,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0
11367,39,Female,No,Non-Travel,1251,21,4,Life Sciences,1,1,32,1,2,Sales Executive,3,Married,5736,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
11368,27,Male,No,Travel_Rarely,1354,2,4,Technical Degree,1,2,41,3,1,Research Scientist,2,Married,2226,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
11369,34,Male,No,Travel_Frequently,735,22,4,Other,1,3,86,2,2,Research Scientist,4,Married,5747,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11
11370,28,Female,Yes,Travel_Rarely,1475,13,2,Marketing,1,4,84,3,2,Sales Executive,3,Single,9854,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2
11371,47,Male,No,Non-Travel,1169,14,4,Technical Degree,1,3,64,3,2,Research Scientist,2,Married,5467,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
11372,56,Female,No,Travel_Rarely,1443,11,5,Marketing,1,4,89,2,2,Sales Executive,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
11373,39,Male,No,Travel_Rarely,867,9,2,Medical,1,1,87,3,2,Manufacturing Director,1,Married,5151,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
11374,38,Female,No,Travel_Frequently,1394,8,3,Medical,1,4,58,2,2,Research Scientist,2,Divorced,2133,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7
11375,58,Female,No,Travel_Rarely,605,21,3,Life Sciences,1,4,72,3,4,Manager,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0
11376,32,Female,Yes,Travel_Frequently,238,5,2,Life Sciences,1,1,47,4,1,Research Scientist,3,Single,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3
11377,38,Male,No,Travel_Rarely,1206,9,2,Life Sciences,1,2,71,3,1,Research Scientist,4,Divorced,4771,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3
11378,49,Male,No,Travel_Frequently,1064,2,1,Life Sciences,1,2,42,3,5,Research Director,4,Married,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
11379,42,Male,No,Travel_Rarely,419,12,4,Marketing,1,2,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0
11380,27,Female,Yes,Travel_Frequently,1337,22,3,Human Resources,1,1,58,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
11381,35,Male,No,Travel_Rarely,682,18,4,Medical,1,2,71,3,2,Sales Executive,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
11382,28,Male,No,Non-Travel,1103,16,3,Medical,1,3,49,3,1,Research Scientist,3,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4
11383,31,Male,No,Non-Travel,976,3,2,Medical,1,3,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
11384,36,Male,No,Non-Travel,1351,9,4,Life Sciences,1,1,66,4,1,Laboratory Technician,2,Married,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
11385,34,Male,No,Travel_Rarely,937,1,3,Marketing,1,1,32,3,3,Sales Executive,4,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1
11386,34,Male,No,Travel_Rarely,1239,13,4,Medical,1,4,39,3,3,Sales Executive,3,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
11387,26,Male,No,Travel_Rarely,157,1,3,Medical,1,3,95,3,1,Laboratory Technician,1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
11388,29,Male,No,Travel_Rarely,136,1,3,Life Sciences,1,1,89,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
11389,32,Female,No,Non-Travel,1146,15,4,Medical,1,3,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2
11390,31,Male,No,Travel_Frequently,1125,1,3,Life Sciences,1,4,48,1,2,Research Scientist,1,Married,5003,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7
11391,28,Male,Yes,Travel_Rarely,1404,17,3,Technical Degree,1,3,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3
11392,38,Male,No,Travel_Rarely,1404,1,3,Life Sciences,1,1,59,2,1,Sales Representative,1,Single,2858,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
11393,35,Female,No,Travel_Rarely,1224,7,4,Life Sciences,1,3,55,3,2,Sales Executive,4,Married,5204,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9
11394,27,Male,No,Travel_Rarely,954,9,3,Marketing,1,4,44,3,2,Sales Executive,4,Single,4105,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
11395,32,Male,No,Travel_Rarely,1373,5,4,Life Sciences,1,4,56,2,2,Manufacturing Director,4,Single,9679,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
11396,31,Male,Yes,Travel_Frequently,754,26,4,Marketing,1,1,63,3,2,Sales Executive,4,Married,5617,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8
11397,53,Male,Yes,Travel_Rarely,1168,24,4,Life Sciences,1,1,66,3,3,Sales Executive,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2
11398,54,Female,No,Travel_Rarely,155,9,2,Life Sciences,1,1,67,3,2,Research Scientist,3,Married,2897,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3
11399,33,Male,No,Travel_Frequently,1303,7,2,Life Sciences,1,4,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8
11400,43,Male,No,Travel_Rarely,574,11,3,Life Sciences,1,1,30,3,3,Healthcare Representative,3,Married,7510,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9
11401,38,Male,No,Travel_Frequently,1444,1,4,Other,1,4,88,3,1,Human Resources,2,Married,2991,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2
11402,55,Male,No,Travel_Rarely,189,26,4,Human Resources,1,3,71,4,5,Manager,2,Married,19636,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4
11403,31,Female,No,Travel_Rarely,1276,2,1,Medical,1,4,59,1,1,Laboratory Technician,4,Divorced,1129,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0
11404,39,Male,No,Travel_Rarely,119,15,4,Marketing,1,2,77,3,4,Sales Executive,1,Single,13341,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10
11405,42,Male,No,Non-Travel,335,23,2,Life Sciences,1,4,37,2,2,Research Scientist,3,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7
11406,31,Female,No,Non-Travel,697,10,3,Medical,1,3,40,3,3,Research Director,3,Married,11031,26862,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8
11407,54,Female,No,Travel_Rarely,157,10,3,Medical,1,3,77,3,2,Manufacturing Director,1,Single,4440,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4
11408,24,Male,No,Travel_Rarely,771,1,2,Life Sciences,1,2,45,2,2,Healthcare Representative,3,Single,4617,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2
11409,23,Male,No,Travel_Rarely,571,12,2,Other,1,4,78,3,1,Laboratory Technician,4,Single,2647,13672,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4
11410,40,Female,No,Travel_Frequently,692,11,3,Technical Degree,1,4,73,3,2,Laboratory Technician,3,Married,6323,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4
